name,url,is_official,status,generator,author
Netřebice,,0,,,
Neubuz,neubuz.cz,1,200,[],['Obec Neubuz']
Neumětely,obec-neumetely.cz,1,000,,
Neuměř,neumer.cz,1,000,,
Neuměřice,,0,,,
Neurazy,neurazy.cz,1,200,[],[]
Nevcehle,,0,,,
Neveklovice,obec-neveklovice.cz,1,200,[],[]
Nevid,,0,,,
Nevojice,,0,,,
Nevolice,nevolice.cz,1,000,,
Nevratice,,0,,,
Nevězice,,0,,,
Nevězice,nevezice.cz,1,000,,
Nevřeň,nevren.cz,1,000,,
Nezabudice,,0,,,
Nezabylice,nezabylice.cz,1,000,,
Nezamyslice,,0,,,
Nezbavětice,nezbavetice.cz,1,000,,
Nezdenice,,0,,,
Nezdice,obec-nezdice.cz,1,000,,
Nezdice na Šumavě,,0,,,
Nezdřev,sporknet.cz,0,,,
Nezvěstice,nezvestice.cz,1,000,,
Nečtiny,nectiny.cz,1,000,,
Nečín,,0,,,
Nicov,,0,,,
Nihošovice,nihosovice.cz,1,000,,
Nikolčice,nikolcice.cz,1,000,,
Nimpšov,nimpsov.cz,1,200,[],[]
Niměřice,,0,,,
Niva,,0,,,
Nivnice,ou.nivnice.cz,1,000,,
Nišovice,,0,,,
Nišovice,,0,,,
Nižbor,telecom.cz,0,,,
Nižní Lhoty,,0,,,
Norberčany,norbercany.cz,1,200,[],['Obec Norberčany']
Nosálov,,0,,,
Noviny pod Ralskem,,0,,,
Novosedlice,novosedlice.cz,1,000,,
Novosedly,novosedly.info,1,000,,
Novosedly,novosedlynamorave.cz,1,000,,
Novosedly nad Nežárkou,novosedly.cz,0,,,
Nová Buková,,0,,,
Nová Dědina,,0,,,
Nová Hradečná,novahradecna.cz,1,000,,
Nová Lhota,,0,,,
Nová Olešná,novaolesna.cz,1,000,,
Nová Pec,novapec.info,1,000,,
Nová Pláň,novaplan.cz,1,200,[],[]
Nová Sídla,,0,,,
Nová Telib,benteler.com,0,,,
Nová Telib,,0,,,
Nová Ves,,0,,,
Nová Ves,,0,,,
Nová Ves,obecnovaves.cz,1,200,[],['Antee s.r.o.']
Nová Ves,,0,,,
Nová Ves,,0,,,
Nová Ves,,0,,,
Nová Ves,novavesln.cz,1,200,[],['Obec Nová Ves']
Nová Ves,novaves-ck.cz,1,200,[],['Antee s.r.o.']
Nová Ves,,0,,,
Nová Ves,novaves-so.cz,1,200,['Joomla! 1.5 - Open Source Content Management'],[]
Nová Ves,,0,,,
Nová Ves,,0,,,
Nová Ves,,0,,,
Nová Ves,,0,,,
Nová Ves,,0,,,
Nová Ves,,0,,,
Nová Ves I,novaves.cz,0,,,
Nová Ves nad Lužnicí,,0,,,
Nová Ves nad Nisou,,0,,,
Nová Ves nad Popelkou,novavesnadpopelkou.cz,1,000,,
Nová Ves pod Pleší,,0,,,
Nová Ves pod Pleší,,0,,,
Nová Ves u Bakova,,0,,,
Nová Ves u Chotěboře,novavesuchot.cz,0,,,
Nová Ves u Chýnova,novaves.eu,0,,,
Nová Ves u Leštiny,,0,,,
Nová Ves u Mladé Vožice,obec-nova-ves.cz,0,,,
Nová Ves u Nového Města na Moravě,,0,,,
Nová Ves u Světlé,novavesusvetle.cz,1,200,[],['Obec Nová Ves u Světlé']
Nová Ves v horách,,0,,,
Nové Bránice,,0,,,
Nové Bránice,selfnet.cz,0,,,
Nové Dvory,nove-dvory.cz,0,,,
Nové Dvory,novedvory-pb.cz,1,000,,
Nové Dvory,novedvory.eu,1,200,['Joomla! - Open Source Content Management'],[]
Nové Hamry,novehamry.eu,1,000,,
Nové Heřminovy,,0,,,
Nové Hrady,,0,,,
Nové Hutě,obecnovehute.cz,1,000,,
Nové Lublice,,0,,,
Nové Mitrovice,novemitrovice.cz,1,200,[],['Obec Nové Mitrovice']
Nové Sady,novesady.cz,1,200,[],[]
Nové Sady,,0,,,
Nové Sedlice,novesedlice.cz,1,000,,
Nové Sedlo,nove-sedlo.cz,0,,,
Nové Syrovice,novesyrovice.cz,1,000,,
Nový Dvůr,,0,,,
Nový Dům,,0,,,
Nový Jimramov,,0,,,
Nový Jáchymov,obecnovyjachymov.cz,1,000,,
Nový Kostel,,0,,,
Nový Kramolín,novykramolin.cz,1,000,,
Nový Malín,novymalin.cz,1,200,[],[]
Nový Oldřichov,,0,,,
Nový Poddvorov,,0,,,
Nový Přerov,novyprerov.cz,1,000,,
Nový Telečkov,,0,,,
Nový Vestec,obecnovyvestec.cz,1,200,[],['Obec Nový Vestec']
Nový Šaldorf – Sedlešovice,,0,,,
Nový Šaldorf – Sedlešovice,saldorf-sedlesovice.cz,0,,,
Nový Šaldorf – Sedlešovice,,0,,,
Nošovice,nosovice.cz,1,000,,
Nošovice,,0,,,
Nošovice,telecom.cz,0,,,
Nupaky,,0,,,
Nučice,,0,,,
Nyklovice,,0,,,
Náklo,naklo.cz,1,200,[],['Obec Náklo']
Nákří,nakri.cz,1,000,,
Nárameč,naramec.cz,1,000,,
Násedlovice,,0,,,
Návojná,,0,,,
Návojná,,0,,,
Návsí,navsi.cz,1,000,,
Níhov,,0,,,
Nítkovice,nitkovice.cz,1,000,,
Nížkov,nizkov.cz,1,200,[],['Obec Nížkov']
Nížkovice,politavi.cz,0,,,
Nýdek,nydek.cz,1,200,[],['Obec Nýdek']
Nýrov,nyrov.cz,1,200,[],[]
Němčany,politavi.cz,0,,,
Němčice,ou-nemcice.cz,1,000,,
Němčice,nemciceukdyne.cz,1,000,,
Němčice,,0,,,
Němčice,,0,,,
Němčice,uo.cz,0,,,
Němčice,nemcice.eu,1,000,,
Němčice,,0,,,
Němčice,,0,,,
Němčičky,,0,,,
Němčičky,nemcickyubrna.cz,1,000,,
Němčičky,nemcicky.cz,1,000,,
Němčovice,nemcovice.cz,1,000,,
Němětice,obec-nemetice.cz,1,000,,
Obecnice,,0,,,
Obora,obecobora.cz,1,000,,
Obora,,0,,,
Obora,obec-obora.cz,1,200,[],['Obec Obora']
Obora,obora-ps.cz,1,200,['Joomla! - Open Source Content Management'],[]
Oborná,oborna.eu,1,000,,
Oborná,,0,,,
Obory,,0,,,
Obořiště,,0,,,
Obrataň,,0,,,
Obrnice,ouobrnice.cz,1,200,[],['Obec Obrnice']
Obruby,,0,,,
Obytce,,0,,,
Obyčtov,obyctov.cz,1,000,,
Obědkovice,obedkovice.cz,1,000,,
Obříství,obristvi.cz,1,000,,
Ochoz,,0,,,
Ochoz,obecochoz.cz,1,000,,
Ochoz u Brna,,0,,,
Ochoz u Tišnova,ochozutisnova.cz,1,200,[],[]
Ocmanice,ocmanice.cz,1,200,[],['Obec Ocmanice']
Odrava,,0,,,
Odrovice,,0,,,
Odunec,,0,,,
Odřepsy,,0,,,
Ohaře,,0,,,
Ohařice,,0,,,
Ohníč,ohnic.cz,1,000,,
Ohníč,,0,,,
Ohrazenice,ohrazenice.cz,1,200,['Ohrazenice'],['Obec Ohrazenice']
Ohrazenice,,0,,,
Ohrozim,,0,,,
Okarec,,0,,,
Okna,obecokna.cz,1,200,"['TrollComputers s.r.o. - OÚ Okna v.1.0.0', 'WordPress 6.4.1', 'Site Kit by Google 1.113.0']",[]
Okounov,okounov.cz,1,000,,
Okrouhlice,obec-okrouhlice.cz,1,000,,
Okrouhlička,,0,,,
Okrouhlá,,0,,,
Okrouhlá,okrouhla.cz,1,200,[],['Obec Okrouhlá']
Okrouhlá,,0,,,
Okrouhlá,,0,,,
Okrouhlá Radouň,,0,,,
Okrouhlá Radouň,,0,,,
Okřesaneč,,0,,,
Okřešice,,0,,,
Okřínek,,0,,,
Olbramice,,0,,,
Olbramice,obecolbramice.cz,1,000,,
Olbramov,mikroregion-kl.cz,0,,,
Olbramovice,olbramovice.cz,1,000,,
Oldřichov,,0,,,
Oldřichov,,0,,,
Oldřichov v Hájích,,0,,,
Oldřichovice,oldrichovice.cz,1,000,,
Oldřiš,,0,,,
Oldřišov,oldrisov.cz,1,000,,
Olešenka,,0,,,
Oleška,oleska.cz,1,200,[],['Obec Oleška']
Oleško,,0,,,
Olešnice,,0,,,
Olešnice,craj.cz,0,,,
Olešnice v Orlických horách,olesnice.net,0,,,
Olešná,,0,,,
Olešná,,0,,,
Olešná,knezevesko.cz,0,,,
Olešná,,0,,,
Olešná,,0,,,
Olešník,,0,,,
Olešník,,0,,,
Olomučany,olomucany.cz,1,000,,
Olovnice,olovnice.cz,1,200,[],['Obec Olovnice']
Olšany,,0,,,
Olšany,olsany.cz,1,000,,
Olšany,obecolsany.cz,1,200,[],[]
Olšany,olsany.jz.cz,1,200,[],[]
Olšany u Prostějova,olsanyupv.cz,0,,,
Olšovec,,0,,,
Olšovice,,0,,,
Olší,olsi.cz,1,000,,
Olší,,0,,,
Omice,,0,,,
Omlenice,omlenice.cz,1,000,,
Ondratice,ondratice.cz,1,000,,
Ondřejov,obec-ondrejov.cz,1,000,,
Ondřejov,obecondrejov.cz,1,200,[],['Obec Ondřejov']
Onomyšl,onomysl.cz,1,200,[],['Obec Onomyšl']
Onomyšl,,0,,,
Onšov,,0,,,
Onšov,,0,,,
Opatov,,0,,,
Opatov,,0,,,
Opatovec,opatovec.cz,1,000,,
Opatovice,,0,,,
Opatovice,,0,,,
Opatovice,opatovice.cz,1,000,,
Opatovice I,,0,,,
Opatovice nad Labem,opatovicenadlabem.cz,1,200,[],['Antee s.r.o.']
Opařany,ou.oparany.cz,1,000,,
Opařany,oparany.cz,1,000,,
Oplany,oplany.cz,1,000,,
Oplocany,oplocany.cz,1,000,,
Oplot,oplot.cz,1,000,,
Oplot,obecni-urad.net,0,,,
Opolany,opolany.cz,1,200,[],[]
Oponešice,obecoponesice.cz,1,200,[],[]
Opočnice,,0,,,
Opočno,,0,,,
Oprostovice,,0,,,
Orel,obecorel.cz,1,200,[],['Obec Orel']
Orlické Podhůří,,0,,,
Orličky,obecorlicky.cz,1,200,[],['SecurityNet.cz s.r.o.']
Orlovice,,0,,,
Orlovice,obecorlovice.cz,1,000,,
Orlík nad Vltavou,orliknadvltavou.cz,1,000,,
Oráčov,obecni-urad.net,0,,,
Osek,osek.eu,1,000,,
Osek,,0,,,
Osek,craj.cz,0,,,
Osek,obec-osek.cz,1,200,[],['Obec Osek']
Osek,obecosek.cz,1,000,,
Osek nad Bečvou,oseknadbecvou.cz,1,200,[],[]
Oselce,oselce.cz,1,000,,
Oselce,,0,,,
Osečany,,0,,,
Oseček,,0,,,
Osiky,osiky.cz,1,000,,
Oskava,ou-oskava.cz,1,000,,
Oskořínek,,0,,,
Oslavice,oslavice.cz,1,000,,
Oslavička,,0,,,
Oslnovice,,0,,,
Oslov,,0,,,
Osoblaha,osoblaha.cz,1,200,[],['Antee s.r.o.']
Osov,osov.cz,1,200,[],[]
Osová Bítýška,osovabityska.cz,1,000,,
Osové,osove.cz,1,000,,
Ostašov,ostasov.cz,1,000,,
Ostopovice,ostopovice.cz,1,000,,
Ostrata,ostrata.cz,1,200,['WordPress 5.3'],[]
Ostravice,obec-ostravice.cz,1,000,,
Ostrolovský Újezd,ostrolovskyujezd.cz,1,000,,
Ostroměř,ostromer.cz,1,200,[],['Obec Ostroměř']
Ostrov,,0,,,
Ostrov,,0,,,
Ostrov,obecostrov.cz,1,200,[],['Antee s.r.o.']
Ostrov,razdva.cz,0,,,
Ostrov,ostrov-obec.cz,1,000,,
Ostrov,,0,,,
Ostrov,obec-ostrov.cz,1,200,[],[]
Ostrov u Bezdružic,obecni-urad.net,0,,,
Ostrovec,,0,,,
Ostrovec-Lhotka,,0,,,
Ostrovánky,,0,,,
Ostrožská Nová Ves,onves.cz,0,,,
Ostrožská Lhota,uh.cz,0,,,
Ostružno,,0,,,
Ostružná,obecostruzna.cz,1,200,[],[]
Ostrá,ostra.cz,1,000,,
Ostředek,chopos.cz,0,,,
Ostřetice,,0,,,
Ostřetín,ostretin.cz,1,200,[],['Obec Ostřetín']
Ostřešany,,0,,,
Ostřešany,ostresany.cz,1,000,,
Osvračín,,0,,,
Osík,litomysl.cz,0,,,
Osík,lit.cz,0,,,
Osíčko,osicko.cz,1,000,,
Otaslavice,otaslavice.cz,1,000,,
Otice,otice.cz,1,200,[],['Obec Otice']
Otinoves,,0,,,
Otmarov,,0,,,
Otmíče,,0,,,
Otnice,otnice.cz,1,000,,
Otov,otov.cz,1,200,[],['Obec Otov']
Otovice,,0,,,
Otovice,otovice.cz,1,200,[],[]
Otradov,,0,,,
Otročiněves,,0,,,
Otročín,otrocin.eu,1,200,[],['Obec Otročín']
Otvice,otvice.cz,1,200,[],['Obec Otvice']
Otvovice,otvovice.cz,1,200,[],['Obec Otvovice']
Otín,otin.cz,1,200,['xartCMS'],['xart.cz']
Otín,,0,,,
Otěšice,,0,,,
Ouběnice,,0,,,
Oucmanice,,0,,,
Oudoleň,oudolen.cz,1,200,[],[]
Ovesná Lhota,ovesnalhota.cz,1,000,,
Ovesné Kladruby,ovesnekladruby.cz,1,000,,
Ovčáry,ovcary-obec.cz,1,000,,
Ovčáry,ovcary.cz,1,200,[],['Obce na webu s.r.o.']
Oznice,,0,,,
Očihov,ocihov.cz,1,000,,
Ořech,,0,,,
Ořechov,,0,,,
Ořechov,orechov-ronov.cz,1,200,[],['XART s.r.o.']
Ořechov,uh.cz,0,,,
Ořechov,orechovubrna.cz,1,000,,
Ošelín,oselin.cz,1,000,,
Paběnice,pabenice.cz,1,000,,
Pacetluky,pacetluky.cz,1,200,[],['Obec Pacetluky']
Pacetluky,knet.cz,0,,,
Paceřice,pacerice.cz,1,000,,
Palkovice,palkovice.cz,1,200,[],[]
Palonín,,0,,,
Pamětice,pametice.cz,1,200,[],['4every1 s.r.o.']
Panenská Rozsíčka,,0,,,
Panenské Břežany,panenskebrezany.cz,1,200,[],['Panenské Břežany']
Panoší Újezd,,0,,,
Panské Dubenky,,0,,,
Paračov,,0,,,
Partutovice,partutovice.cz,1,200,[],[]
Paršovice,obecparsovice.cz,1,000,,
Paseka,obecpaseka.cz,1,000,,
Paseky,,0,,,
Pasečnice,pasecnice.cz,1,000,,
Pasohlávky,pasohlavky.cz,1,000,,
Pastuchovice,,0,,,
Pastviny,pastviny.cz,1,000,,
Patokryje,patokryje.cz,1,200,"['Divi Child od WPlama v.1.19', 'WordPress 6.4.1']",[]
Pavlice,pavlice.cz,1,000,,
Pavlov,,0,,,
Pavlov,,0,,,
Pavlov,pavlov.cz,1,200,['WordPress 5.7'],[]
Pavlov,obecpavlov.cz,1,000,,
Pavlov,w1.cz,0,,,
Pavlov,pavlovzr.cz,1,200,[],[]
Pavlovice,obecpavlovice.cz,1,000,,
Pavlovice u Kojetína,,0,,,
Pavlovice u Přerova,pavloviceuprerova.cz,1,000,,
Pavlínov,pavlinov.cz,1,000,,
Pazderna,pazderna.eu,1,000,,
Pačejov,,0,,,
Pačlavice,obecpaclavice.cz,1,200,[],['Obec Pačlavice']
Pařezov,parezov.cz,1,000,,
Pašinka,,0,,,
Pašovice,pasovice.cz,1,000,,
Pchery,obecpchery.cz,1,000,,
Pec,,0,,,
Pelechy,iex.cz,0,,,
Pernarec,,0,,,
Pernink,pernink.eu,1,000,,
Pernink,,0,,,
Perná,sendme.cz,0,,,
Pernštejnské Jestřabí,,0,,,
Pertoltice,,0,,,
Pertoltice,,0,,,
Pertoltice pod Ralskem,,0,,,
Perálec,peralec.cz,1,000,,
Perálec,litomysl.cz,0,,,
Perštejn,obec-perstejn.cz,1,000,,
Pesvice,,0,,,
Petkovy,,0,,,
Petrohrad,petrohrad-obec.cz,1,000,,
Petrohrad,,0,,,
Petroupim,chopos.cz,0,,,
Petrov,,0,,,
Petrov,obec-petrov.cz,1,000,,
Petrov,petrovuprahy.cz,1,200,[],['Obec Petrov']
Petrov nad Desnou,petrovnaddesnou.cz,1,200,[],[]
Petrovice,,0,,,
Petrovice,ou-petrovice.cz,1,200,['Joomla! - Open Source Content Management'],[]
Petrovice,petroviceutrebice.cz,1,000,,
Petrovice,petrovicebr.cz,1,000,,
Petrovice,,0,,,
Petrovice,petrovice.com,1,200,['MasterSlider 3.5.3 - Responsive Touch Image Slider | avt.li/msf'],[]
Petrovice,,0,,,
Petrovice,oupetrovice.cz,1,200,[],['Origine solutions']
Petrovice,,0,,,
Petrovice,,0,,,
Petrovice I,,0,,,
Petrovice Ii,,0,,,
Petrovice u Sušice,petroviceususice.cz,1,000,,
Petráveč,petravec.cz,1,000,,
Petrůvka,obecpetruvka.cz,1,000,,
Petrůvky,,0,,,
Petřvald,petrvaldobec.cz,1,000,,
Petříkov,,0,,,
Petříkov,,0,,,
Petříkov,obecpetrikov.cz,1,000,,
Peč,dac.cz,0,,,
Peřimov,,0,,,
Pikárec,pikarec.cz,1,000,,
Pila,,0,,,
Pitín,pitin.cz,1,200,[],['Obec Pitín']
Pivkovice,,0,,,
Pivín,pivin.cz,1,200,[],['Obec Pivín']
Pičín,picin.cz,1,200,[],[]
Pištín,pistin.cz,1,000,,
Plandry,,0,,,
Plandry,ji.cz,0,,,
Planá,,0,,,
Planá,obecplana.cz,1,200,[],[]
Plav,plav.cz,1,000,,
Plaveč,obecplavec.cz,1,000,,
Plavsko,plavsko.cz,1,200,[],['Slavik.biz']
Plazy,plazy.cz,1,000,,
Plch,,0,,,
Plchov,,0,,,
Plchovice,,0,,,
Plenkovice,plenkovice.cz,1,000,,
Pletený Újezd,,0,,,
Pleše,,0,,,
Plešnice,,0,,,
Ploskovice,ploskovice.cz,1,200,[],[]
Pluhův Žďár,obecpluhuvzdar.cz,1,200,['Joomla! - Open Source Content Management'],[]
Plužná,pluzna.cz,1,200,[],['Obec Plužná']
Plužná,,0,,,
Pláně,,0,,,
Plískov,,0,,,
Pnětluky,,0,,,
Poběžovice u Holic,,0,,,
Poběžovice u Přelouče,,0,,,
Pochvalov,,0,,,
Pocinovice,,0,,,
Podbořanský Rohozec,snadno.eu,0,,,
Podbrdy,,0,,,
Podbřežice,,0,,,
Podhorní Újezd a Vojice,podhorniujezd.cz,0,,,
Podhořany u Ronova,,0,,,
Podhradní Lhota,podhradnilhota.cz,1,000,,
Podhradí,oupodhradi.cz,1,200,[],[]
Podhradí nad Dyjí,podhradinaddyji.cz,1,200,[],['Obec Podhradí nad Dyjí']
Podivice,infos.cz,0,,,
Podkopná Lhota,,0,,,
Podlesí,obecpodlesi.cz,1,200,[],['Obec Podlesí']
Podlesí,podlesi.cz,1,000,,
Podlešín,podlesin.eu,1,000,,
Podluhy,,0,,,
Podluhy,,0,,,
Podmoklany,,0,,,
Podmokly,,0,,,
Podmokly,,0,,,
Podmoky,podmoky.cz,1,000,,
Podmoky,,0,,,
Podmolí,podmoli.cz,1,000,,
Podmyče,,0,,,
Podolanka,podolanka.cz,1,000,,
Podolí,podoliubrna.cz,1,000,,
Podolí,,0,,,
Podolí,,0,,,
Podolí,obecpodoli.cz,1,000,,
Podolí,,0,,,
Podolí I,podoli1.cz,0,,,
Podomí,podomi.cz,1,200,[],['Obec Podomí']
Podsedice,,0,,,
Podveky,podveky.cz,1,000,,
Poděvousy,podevousy.cz,1,000,,
Poděšín,podesin.cz,1,200,['WordPress Download Manager 5.0.3'],['Lucie Šestáková']
Podůlšany,,0,,,
Podůlší,moa-jc.cz,0,,,
Pohled,,0,,,
Pohledy,,0,,,
Pohleď,,0,,,
Pohnánec,pohnanec.cz,1,000,,
Pohnání,,0,,,
Pohorovice,,0,,,
Pohorská Ves,,0,,,
Pohořelice,obecpohorelice.cz,1,200,[],['Obec Pohořelice']
Pohoří,obecpohori.cz,1,000,,
Pohoří,obec-pohori.cz,1,200,[],['Obec Pohoří']
Pojbuky,,0,,,
Pokojov,,0,,,
Pokojovice,,0,,,
Pokřikov,,0,,,
Pokřikov,pokrikov.cz,1,000,,
Polepy,,0,,,
Polepy,,0,,,
Polerady,,0,,,
Polerady,oupolerady.cz,1,200,[],['Obec Polerady']
Polerady,,0,,,
Polesí,,0,,,
Polesí,,0,,,
Polevsko,polevsko.info,1,000,,
Poleň,polen.jz.cz,1,200,[],[]
Police,,0,,,
Police,,0,,,
Police,,0,,,
Police,valnet.cz,0,,,
Poličná,policna.cz,1,200,[],['Obec Poličná']
Polkovice,,0,,,
Polkovice,,0,,,
Polnička,polnicka.cz,1,200,[],[]
Polná na Šumavě,polnanasumave.cz,1,200,[],[]
Polní Chrčice,polnichrcice.cz,1,000,,
Polní Voděrady,,0,,,
Polom,obecpolom.cz,1,000,,
Polomí,,0,,,
Polánka,,0,,,
Polště,polste.cz,1,200,[],['Obec Polště']
Pomezí,,0,,,
Pomezí nad Ohří,,0,,,
Poniklá,ponikla.cz,1,200,[],['Obec Poniklá']
Ponědraž,,0,,,
Ponědraž,,0,,,
Ponědrážka,,0,,,
Ponědrážka,,0,,,
Ponětovice,,0,,,
Popelín,popelin.cz,1,000,,
Popice,,0,,,
Popovice,popovice.cz,1,200,[],['Obec Popovice']
Popovice,,0,,,
Popovice,chopos.cz,0,,,
Popovičky,popovicky.cz,1,000,,
Popůvky,,0,,,
Popůvky,,0,,,
Postupice,chopos.cz,0,,,
Postřekov,obecpostrekov.cz,1,000,,
Postřelmov,ou-postrelmov.cz,1,200,[],"['Jonas Kramer, kramer.jonas@thithin.com']"
Postřelmůvek,,0,,,
Postřižín,obecpostrizin.cz,1,000,,
Poteč,potec.cz,1,000,,
Poteč,,0,,,
Potvorov,,0,,,
Potěhy,,0,,,
Potůčky,,0,,,
Poustka,,0,,,
Pouzdřany,pouzdrany.cz,1,000,,
Povrly,povrly.cz,1,200,[],[]
Pozdeň,obecpozden.cz,1,000,,
Pozděchov,,0,,,
Pozďatín,,0,,,
Počaply,,0,,,
Počedělice,mulouny.cz,0,,,
Počedělice,,0,,,
Počenice-Tetětice,pocenice.cz,0,,,
Počepice,sendme.cz,0,,,
Počítky,unet.cz,0,,,
Poříčany,,0,,,
Poříčany,,0,,,
Poříčí nad Sázavou,atlas.cz,0,,,
Poříčí u Litomyšle,obecporici.cz,0,,,
Poříčí u Litomyšle,litomysl.cz,0,,,
Pošná,,0,,,
Poštovice,,0,,,
Prace,praceubrna.cz,1,000,,
Pracejovice,,0,,,
Prachovice,,0,,,
Prachovice,obecprachovice.cz,1,000,,
Prackovice nad Labem,mybox.cz,0,,,
Prakšice,praksice.cz,1,000,,
Prameny,,0,,,
Prasklice,obecprasklice.cz,1,000,,
Praskolesy,praskolesy.info,1,000,,
Praskolesy,praskolesy.cz,1,000,,
Pravice,obecpravice.cz,1,200,['Joomla! - Open Source Content Management'],['Golden Orange Znojmo']
Pravlov,pravlov.cz,1,000,,
Pravonín,pravonin.cz,1,000,,
Pravy,,0,,,
Pravčice,,0,,,
Pražmo,prazmo.cz,1,000,,
Prlov,vs.inext.cz,0,,,
Proboštov,ouprobostov.cz,1,200,['Public4u'],"['as4u.cz, s.r.o.']"
Probulov,,0,,,
Prodašice,,0,,,
Prokopov,,0,,,
Prosenice,,0,,,
Prosetín,prosetin.eu,1,000,,
Prosetín,prosetin.cz,1,000,,
Proseč,,0,,,
Proseč pod Ještědem,atlas.cz,0,,,
Proseč pod Ještědem,,0,,,
Proseč pod Křemešníkem,prosecpodkremesnikem.cz,1,200,[],[]
Prostiboř,,0,,,
Prostějovičky,,0,,,
Prostřední Bečva,prostrednibecva.eu,1,000,,
Prostřední Bečva,prostrednibecva.cz,1,200,[],[]
Prostřední Poříčí,prostredniporici.cz,1,000,,
Prosíčka,,0,,,
Provodov-Šonov,provodovsonov.cz,0,,,
Provodovice,,0,,,
Provodín,,0,,,
Prusice,,0,,,
Prusinovice,,0,,,
Prusinovice,,0,,,
Prusy-Boškůvky,,0,,,
Prušánky,obecprusanky.cz,1,000,,
Prysk,prysk.cz,1,200,[],['Obec Prysk']
Prádlo,,0,,,
Práče,obec-prace.cz,1,000,,
Prášily,,0,,,
Prštice,prstice.cz,1,000,,
Průhonice,pruhonice-obec.cz,1,000,,
Pržno,,0,,,
Pržno,przno.cz,1,000,,
Pstruží,pstruzi.cz,1,200,['MYOB'],[]
Psárov,,0,,,
Psárov,intersnack.cz,0,,,
Psáře,,0,,,
Psáře,chopos.cz,0,,,
Ptení,pteni.cz,1,200,[],['Obec Ptení']
Ptenín,obecni-urad.net,0,,,
Ptice,,0,,,
Ptýrov,,0,,,
Puclice,puclice.cz,1,000,,
Pucov,,0,,,
Puklice,ji.cz,0,,,
Pulečný,pulecny.cz,1,200,[],['Obec Pulečný']
Pustiměř,infos.cz,0,,,
Pustina,,0,,,
Pustověty,,0,,,
Pustá Kamenice,pustakamenice.cz,1,200,[],[]
Pustá Polom,pustapolom.cz,1,000,,
Pustá Rybná,pustarybna.cz,1,200,[],[]
Pustějov,pustejov.cz,1,200,['Dave Design - http://www.davedesign.cz/; Ergo'],['Dave Design - http://www.davedesign.cz']
Putim,,0,,,
Putimov,,0,,,
Pyšel,pysel.cz,1,000,,
Páleč,,0,,,
Pálovice,,0,,,
Pátek,obecpatek.cz,1,200,[],['Michaela Mikovcova - www.regional.cz']
Písařov,,0,,,
Písek,obecpisek.cz,1,200,[],[]
Písečná,pisecna.cz,1,000,,
Písečná,orlice.cz,0,,,
Písečná,obecpisecna.cz,1,000,,
Písečné,,0,,,
Písečné,,0,,,
Písková Lhota,,0,,,
Písková Lhota,,0,,,
Pístina,pistina.cz,1,000,,
Písty,,0,,,
Píšť,obecpist.cz,1,200,['WordPress 5.9.2'],[]
Píšť,pist.cz,1,200,[],['Obec Píšť']
Píšťany,,0,,,
Pěnčín,pencin.cz,1,200,[],['Pěnčín']
Pěnčín,pencin-obec.cz,1,200,[],['Obec Pěnčín']
Pěnčín,obecpencin.cz,1,000,,
Pětihosty,petihosty.cz,1,200,[],[]
Pětikozly,,0,,,
Pětipsy,petipsy.cz,1,000,,
Pěčice,obec-pecice.cz,1,000,,
Pěčnov,pecnov.cz,1,200,[],['Obec Pěčnov']
Pňov-Předhradí,,0,,,
Pňovany,,0,,,
Pňovice,pnovice.cz,1,000,,
Přeborov,preborov.cz,1,200,[],[]
Přechovice,,0,,,
Přeckov,,0,,,
Předenice,predenice.cz,1,000,,
Předhradí,predhradi.cz,1,000,,
Předklášteří,predklasteri.cz,1,000,,
Předmíř,predmir.cz,1,000,,
Předměřice nad Jizerou,predmericenadjizerou.cz,1,000,,
Předměřice nad Labem,,0,,,
Přední Výtoň,prednivyton.cz,1,200,[],['Obec Přední Výtoň']
Přední Zborovice,,0,,,
Předotice,predotice.cz,1,000,,
Předslav,predslav.cz,1,200,[],['Obec Předslav']
Předslavice,,0,,,
Předslavice,predslavice.cz,1,200,"['WordPress 6.3.2', 'Elementor 3.16.5; features: e_dom_optimization, e_optimized_assets_loading, e_optimized_css_loading, additional_custom_breakpoints; settings: css_print_method-external, google_font-enabled, font_display-swap', 'Powered by WPBakery Page Builder - drag and drop page builder for WordPress.']",[]
Předín,,0,,,
Přehořov,,0,,,
Přehvozdí,prehvozdi.cz,1,000,,
Přehýšov,prehysov.cz,1,200,[],['Obec Přehýšov']
Přelovice,,0,,,
Přelíc,,0,,,
Přemyslovice,,0,,,
Přepeře,prepere.cz,1,000,,
Přepeře,,0,,,
Přepychy,,0,,,
Přerov nad Labem,prerovnl.cz,0,,,
Přerubenice,,0,,,
Přeskače,,0,,,
Přestanov,prestanov.cz,1,200,[],[]
Přestavlky,,0,,,
Přestavlky,prestavlky-rce.cz,1,200,[],['Obec Přestavlky']
Přestavlky,prestavlkyuprerova.cz,1,000,,
Přestavlky,,0,,,
Přestavlky u Čerčan,prestavlkyucercan.cz,1,200,[],['Přestavlky u Čerčan']
Převýšov,,0,,,
Přezletice,prezletice.cz,1,000,,
Přešovice,,0,,,
Přeštěnice,ou-prestenice.cz,1,200,[],['Obec Přeštěnice']
Přešťovice,prestovice.cz,1,200,[],['Obec Přešťovice']
Přibice,pribice.cz,1,000,,
Přibyslavice,,0,,,
